Timestamp,UTC,Callsign,Position,altitude,flight_phase,track,latitude,longitude,aircraft_type,ROCD_m/s,time,delta_t (s),sum_t (s),sum_t (min),Pressure_Pa,TAS_m/s,a_m/s^2,Density,S_m^2,CD0,CD2,cd0_delta,K,gamma_rad,Thr_max_climb_ISA,delta_temp,delta_temp_eff,Thr_max_climb,Thrust_N,eta_kg_per_min_per_kN,fnom_kg_per_s,fmin_kg_per_s,fcr_kg_per_s,fapld_kg_per_s,Fuel_kg_per_s,Fuel_at_time_kg,Fuel_sum_with_time_kg,P1,P2,P3,mt,f2,Sumsq,fmin
1756727425,2025-09-01T11:50:25Z,TLM610,"15.004669,100.921181",28475,Climb,32,15.004669,100.921181,737,6.8580000000000005,11:50:25,30,1738,28.966666666666665,32237.900870348567,,,,124.65,0.0235,0.0445,0.0,0.044,,69107.2585016335,,,,,,,0.08735348835065988,,0.08735348835065988,,,138.07134999999997,,,,57796.0,,,0.08735348835065988
1756727457,2025-09-01T11:50:57Z,TLM610,"15.06308,100.959053",29150,Climb,32,15.06308,100.959053,737,6.429375,11:50:57,32,1770,29.5,31272.01930730723,,,,124.65,0.0235,0.0445,0.0,0.044,,67270.52977427977,,,,,,,0.08506603811841038,,0.08506603811841038,,,138.07134999999997,,,,57796.0,,,0.08506603811841038
1756727489,2025-09-01T11:51:29Z,TLM610,"15.119189,100.995499",29925,Climb,32,15.119189,100.995499,737,7.381875,11:51:29,32,1802,30.033333333333335,30192.080683958968,,,,124.65,0.0235,0.0445,0.0,0.044,,65161.69308731809,,,,,,,0.08243970637027205,,0.08243970637027205,,,138.07134999999997,,,,57796.0,,,0.08243970637027205
1756727522,2025-09-01T11:52:02Z,TLM610,"15.176514,101.032776",30525,Climb,32,15.176514,101.032776,737,5.541818181818182,11:52:02,33,1835,30.583333333333332,29376.9109928791,,,,124.65,0.0235,0.0445,0.0,0.044,,63529.045329670334,,,,,,,0.08040641727493918,,0.08040641727493918,,,138.07134999999997,,,,57796.0,,,0.08040641727493918
1756727552,2025-09-01T11:52:32Z,TLM610,"15.231079,101.068199",30950,Climb,32,15.231079,101.068199,737,4.3180000000000005,11:52:32,30,1865,31.083333333333332,28810.35554946724,,,,124.65,0.0235,0.0445,0.0,0.044,,62372.586501336504,,,,,,,0.0789661708324117,,0.0789661708324117,,,138.07134999999997,,,,57796.0,,,0.0789661708324117
1756727585,2025-09-01T11:53:05Z,TLM610,"15.288849,101.105682",31000,Cruise,32,15.288849,101.105682,737,0.46181818181818185,11:53:05,33,1898,31.633333333333333,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727617,2025-09-01T11:53:37Z,TLM610,"15.345572,101.142639",31000,Cruise,32,15.345572,101.142639,737,0.0,11:53:37,32,1930,32.166666666666664,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727648,2025-09-01T11:54:08Z,TLM610,"15.400223,101.1782",31000,Cruise,32,15.400223,101.1782,737,0.0,11:54:08,31,1961,32.68333333333333,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727680,2025-09-01T11:54:40Z,TLM610,"15.456274,101.214737",31000,Cruise,32,15.456274,101.214737,737,0.0,11:54:40,32,1993,33.21666666666667,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727713,2025-09-01T11:55:13Z,TLM610,"15.51465,101.252747",31000,Cruise,32,15.51465,101.252747,737,0.0,11:55:13,33,2026,33.766666666666666,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727745,2025-09-01T11:55:45Z,TLM610,"15.570746,101.289383",31000,Cruise,32,15.570746,101.289383,737,0.0,11:55:45,32,2058,34.3,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727777,2025-09-01T11:56:17Z,TLM610,"15.627869,101.32666",31000,Cruise,32,15.627869,101.32666,737,0.0,11:56:17,32,2090,34.833333333333336,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727809,2025-09-01T11:56:49Z,TLM610,"15.682192,101.362221",31000,Cruise,32,15.682192,101.362221,737,0.0,11:56:49,32,2122,35.36666666666667,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727841,2025-09-01T11:57:21Z,TLM610,"15.737571,101.399139",31000,Cruise,32,15.737571,101.399139,737,0.0,11:57:21,32,2154,35.9,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727873,2025-09-01T11:57:53Z,TLM610,"15.794127,101.435425",31000,Cruise,32,15.794127,101.435425,737,0.0,11:57:53,32,2186,36.43333333333333,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727906,2025-09-01T11:58:26Z,TLM610,"15.851828,101.473907",31000,Cruise,32,15.851828,101.473907,737,0.0,11:58:26,33,2219,36.983333333333334,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727938,2025-09-01T11:58:58Z,TLM610,"15.909574,101.511032",31000,Cruise,32,15.909574,101.511032,737,0.0,11:58:58,32,2251,37.516666666666666,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756727970,2025-09-01T11:59:30Z,TLM610,"15.965316,101.548149",31000,Cruise,32,15.965316,101.548149,737,0.0,11:59:30,32,2283,38.05,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756728001,2025-09-01T12:00:01Z,TLM610,"16.019716,101.583916",31000,Cruise,32,16.019716,101.583916,737,0.0,12:00:01,31,2314,38.56666666666667,28744.28786273357,,,,124.65,0.0235,0.0445,0.0,0.044,,62236.53252153252,,,,,,,0.07879673007446732,,0.07879673007446732,,,138.07134999999997,,,,57796.0,,,0.07879673007446732
1756728032,2025-09-01T12:00:32Z,TLM610,"16.075665,101.620071",30975,Descent,32,16.075665,101.620071,737,-0.24580645161290324,12:00:32,31,2345,39.083333333333336,28777.30635346455,,,,124.65,0.0235,0.0445,0.0,0.044,,62304.55951143451,,,,,,,0.07888145045343951,,0.07888145045343951,0.07888145045343951,2.445324964056625,140.5166749640566,,,,57793.55467503594,,,0.07888145045343951
1756728063,2025-09-01T12:01:03Z,TLM610,"16.128874,101.655037",30300,Descent,32,16.128874,101.655037,737,-6.636774193548387,12:01:03,31,2376,39.6,29680.48396467345,,,,124.65,0.0235,0.0445,0.0,0.044,,64141.288238788235,,,,,,,0.08116890068568902,,0.08116890068568902,0.08116890068568902,2.5162359212563596,143.03291088531296,,,,57791.03843911469,,,0.08116890068568902
1756728094,2025-09-01T12:01:34Z,TLM610,"16.182058,101.690498",29300,Descent,32,16.182058,101.690498,737,-9.832258064516129,12:01:34,31,2407,40.11666666666667,31060.595173836744,,,,124.65,0.0235,0.0445,0.0,0.044,,66862.36783486784,,,,,,,0.08455771584457716,,0.08455771584457716,0.08455771584457716,2.621289191181892,145.65420007649485,,,,57788.4171499235,,,0.08455771584457716
1756728125,2025-09-01T12:02:05Z,TLM610,"16.234005,101.724159",28200,Descent,32,16.234005,101.724159,737,-10.815483870967743,12:02:05,31,2438,40.63333333333333,32638.267818236647,,,,124.65,0.0235,0.0445,0.0,0.044,,69855.5553905554,,,,,,,0.08828541251935414,,0.08828541251935414,0.08828541251935414,2.736847788099978,148.3910478645948,,,,57785.680302135406,,,0.08828541251935414
1756728158,2025-09-01T12:02:38Z,TLM610,"16.288912,101.76033",27025,Descent,32,16.288912,101.76033,737,-10.852727272727273,12:02:38,33,2471,41.18333333333333,34394.551816248626,,,,124.65,0.0235,0.0445,0.0,0.044,,73052.8239159489,,,,,,,0.0922672703310477,,0.0922672703310477,0.0922672703310477,3.0448199209245743,151.43586778551938,,,,57782.63548221448,,,0.0922672703310477
1756728189,2025-09-01T12:03:09Z,TLM610,"16.340456,101.794098",25975,Descent,32,16.340456,101.794098,737,-10.323870967741936,12:03:09,31,2502,41.7,36028.01775110385,,,,124.65,0.0235,0.0445,0.0,0.044,,75909.9574918325,,,,,,,0.09582552624788025,,0.09582552624788025,0.09582552624788025,2.9705913136842876,154.40645909920366,,,,57779.66489090079,,,0.09582552624788025
1756728221,2025-09-01T12:03:41Z,TLM610,"16.392864,101.828522",24850,Descent,32,16.392864,101.828522,737,-10.715625000000001,12:03:41,32,2534,42.233333333333334,37847.29316858075,,,,124.65,0.0235,0.0445,0.0,0.044,,78971.17203742205,,,,,,,0.09963794330162944,,0.09963794330162944,0.09963794330162944,3.188414185652142,157.5948732848558,,,,57776.47647671514,,,0.09963794330162944
1756728252,2025-09-01T12:04:12Z,TLM610,"16.441702,101.861046",23825,Descent,32,16.441702,101.861046,737,-10.078064516129032,12:04:12,31,2565,42.75,39568.94721671879,,,,124.65,0.0235,0.0445,0.0,0.044,,81760.27862340362,,,,,,,0.10311147883948979,,0.10311147883948979,0.10311147883948979,3.1964558440241833,160.79132912887997,,,,57773.28002087112,,,0.10311147883948979
1756728285,2025-09-01T12:04:45Z,TLM610,"16.496153,101.890289",22700,Descent,23,16.496153,101.890289,737,-10.390909090909092,12:04:45,33,2598,43.3,41531.00754673253,,,,124.65,0.0235,0.0445,0.0,0.044,,84821.49316899317,,,,,,,0.10692389589323896,,0.10692389589323896,0.10692389589323896,3.5284885644768855,164.31981769335684,,,,57769.75153230664,,,0.10692389589323896
1756728315,2025-09-01T12:05:15Z,TLM610,"16.547623,101.913322",21700,Descent,23,16.547623,101.913322,737,-10.16,12:05:15,30,2628,43.8,43340.50946709025,,,,124.65,0.0235,0.0445,0.0,0.044,,87542.57276507278,,,,,,,0.11031271105212712,,0.11031271105212712,0.11031271105212712,3.3093813315638134,167.62919902492067,,,,57766.44215097508,,,0.11031271105212712
1756728346,2025-09-01T12:05:46Z,TLM610,"16.598936,101.936424",20700,Descent,23,16.598936,101.936424,737,-9.832258064516129,12:05:46,31,2659,44.31666666666667,45213.32842331817,,,,124.65,0.0235,0.0445,0.0,0.044,,90263.65236115236,,,,,,,0.11370152621101526,,0.11370152621101526,0.11370152621101526,3.524747312541473,171.15394633746214,,,,57762.91740366254,,,0.11370152621101526
1756728378,2025-09-01T12:06:18Z,TLM610,"16.65193,101.960236",19700,Descent,23,16.65193,101.960236,737,-9.525,12:06:18,32,2691,44.85,47151.14562457112,,,,124.65,0.0235,0.0445,0.0,0.044,,92984.73195723197,,,,,,,0.1170903413699034,,0.1170903413699034,0.1170903413699034,3.746890923836909,174.90083726129905,,,,57759.1705127387,,,0.1170903413699034
1756728411,2025-09-01T12:06:51Z,TLM610,"16.70373,101.983582",18800,Descent,23,16.70373,101.983582,737,-8.312727272727273,12:06:51,33,2724,45.4,48952.168843003565,,,,124.65,0.0235,0.0445,0.0,0.044,,95433.7035937036,,,,,,,0.12014027501290277,,0.12014027501290277,0.12014027501290277,3.9646290754257913,178.86546633672484,,,,57755.20588366328,,,0.12014027501290277
1756728441,2025-09-01T12:07:21Z,TLM610,"16.751877,102.005447",17750,Descent,24,16.751877,102.005447,737,-10.668000000000001,12:07:21,30,2754,45.9,51123.35127216224,,,,124.65,0.0235,0.0445,0.0,0.044,,98290.83716958718,,,,,,,0.12369853092973532,,0.12369853092973532,0.12369853092973532,3.7109559278920594,182.5764222646169,,,,57751.49492773538,,,0.12369853092973532
1756728472,2025-09-01T12:07:52Z,TLM610,"16.798861,102.027405",16850,Descent,24,16.798861,102.027405,737,-8.849032258064517,12:07:52,31,2785,46.416666666666664,53045.83210643889,,,,124.65,0.0235,0.0445,0.0,0.044,,100739.80880605882,,,,,,,0.12674846457273467,,0.12674846457273467,0.12674846457273467,3.929202401754775,186.50562466637166,,,,57747.565725333625,,,0.12674846457273467
1756728487,2025-09-01T12:08:07Z,TLM610,"16.820812,102.03907",16550,Descent,34,16.820812,102.03907,737,-6.096,12:08:07,15,2800,46.666666666666664,53699.510281236886,,,,124.65,0.0235,0.0445,0.0,0.044,,101556.1326848827,,,,,,,0.1277651091204011,,0.1277651091204011,0.1277651091204011,1.9164766368060164,188.42210130317767,,,,57745.64924869682,,,0.1277651091204011
1756728489,2025-09-01T12:08:09Z,TLM610,"16.823612,102.041283",16500,Descent,40,16.823612,102.041283,737,-7.62,12:08:09,2,2802,46.7,53809.08797310809,,,,124.65,0.0235,0.0445,0.0,0.044,,101692.18666468667,,,,,,,0.12793454987834552,,0.12793454987834552,0.12793454987834552,0.25586909975669103,188.67797040293436,,,,57745.393379597066,,,0.12793454987834552
1756728492,2025-09-01T12:08:12Z,TLM610,"16.826815,102.044235",16450,Descent,43,16.826815,102.044235,737,-5.08,12:08:12,3,2805,46.75,53918.8466532309,,,,124.65,0.0235,0.0445,0.0,0.044,,101828.24064449064,,,,,,,0.1281039906362899,,0.1281039906362899,0.1281039906362899,0.38431197190886973,189.06228237484322,,,,57745.00906762516,,,0.1281039906362899
1756728494,2025-09-01T12:08:14Z,TLM610,"16.829298,102.046913",16425,Descent,47,16.829298,102.046913,737,-3.81,12:08:14,2,2807,46.78333333333333,53973.79393531877,,,,124.65,0.0235,0.0445,0.0,0.044,,101896.26763439264,,,,,,,0.1281887110152621,,0.1281887110152621,0.1281887110152621,0.2563774220305242,189.31865979687373,,,,57744.752690203124,,,0.1281887110152621
1756728496,2025-09-01T12:08:16Z,TLM610,"16.831585,102.049622",16400,Descent,49,16.831585,102.049622,737,-3.81,12:08:16,2,2809,46.81666666666667,54028.786550213044,,,,124.65,0.0235,0.0445,0.0,0.044,,101964.29462429462,,,,,,,0.1282734313942343,,0.1282734313942343,0.1282734313942343,0.2565468627884686,189.5752066596622,,,,57744.49614334034,,,0.1282734313942343
1756728498,2025-09-01T12:08:18Z,TLM610,"16.833902,102.052559",16350,Descent,51,16.833902,102.052559,737,-7.62,12:08:18,2,2811,46.85,54138.907892862226,,,,124.65,0.0235,0.0445,0.0,0.044,,102100.3486040986,,,,,,,0.12844287215217873,,0.12844287215217873,0.12844287215217873,0.25688574430435746,189.83209240396656,,,,57744.23925759603,,,0.12844287215217873
1756728501,2025-09-01T12:08:21Z,TLM610,"16.836224,102.055695",16325,Descent,54,16.836224,102.055695,737,-2.54,12:08:21,3,2814,46.9,54194.036677869015,,,,124.65,0.0235,0.0445,0.0,0.044,,102168.3755940006,,,,,,,0.12852759253115092,,0.12852759253115092,0.12852759253115092,0.3855827775934528,190.21767518156,,,,57743.85367481844,,,0.12852759253115092
1756728503,2025-09-01T12:08:23Z,TLM610,"16.838293,102.058914",16275,Descent,56,16.838293,102.058914,737,-7.62,12:08:23,2,2816,46.93333333333333,54304.43061847078,,,,124.65,0.0235,0.0445,0.0,0.044,,102304.42957380456,,,,,,,0.12869703328909535,,0.12869703328909535,0.12869703328909535,0.2573940665781907,190.4750692481382,,,,57743.59628075186,,,0.12869703328909535
1756728505,2025-09-01T12:08:25Z,TLM610,"16.840038,102.061813",16225,Descent,57,16.840038,102.061813,737,-7.62,12:08:25,2,2818,46.96666666666667,54415.006577634296,,,,124.65,0.0235,0.0445,0.0,0.044,,102440.48355360854,,,,,,,0.12886647404703974,,0.12886647404703974,0.12886647404703974,0.2577329480940795,190.73280219623229,,,,57743.33854780377,,,0.12886647404703974
1756728507,2025-09-01T12:08:27Z,TLM610,"16.841772,102.064903",16200,Descent,60,16.841772,102.064903,737,-3.81,12:08:27,2,2820,47.0,54470.362885890274,,,,124.65,0.0235,0.0445,0.0,0.044,,102508.51054351055,,,,,,,0.12895119442601197,,0.12895119442601197,0.12895119442601197,0.25790238885202393,190.9907045850843,,,,57743.08064541491,,,0.12895119442601197
1756728509,2025-09-01T12:08:29Z,TLM610,"16.843388,102.067955",16175,Descent,62,16.843388,102.067955,737,-3.81,12:08:29,2,2822,47.03333333333333,54525.76478486799,,,,124.65,0.0235,0.0445,0.0,0.044,,102576.53753341254,,,,,,,0.12903591480498416,,0.12903591480498416,0.12903591480498416,0.25807182960996833,191.24877641469428,,,,57742.822573585305,,,0.12903591480498416
1756728511,2025-09-01T12:08:31Z,TLM610,"16.845043,102.071411",16125,Descent,64,16.845043,102.071411,737,-7.62,12:08:31,2,2824,47.06666666666667,54636.70546988077,,,,124.65,0.0235,0.0445,0.0,0.044,,102712.59151321652,,,,,,,0.12920535556292856,,0.12920535556292856,0.12920535556292856,0.2584107111258571,191.50718712582014,,,,57742.56416287418,,,0.12920535556292856
1756728513,2025-09-01T12:08:33Z,TLM610,"16.846352,102.074532",16100,Descent,65,16.846352,102.074532,737,-3.81,12:08:33,2,2826,47.1,54692.2443133931,,,,124.65,0.0235,0.0445,0.0,0.044,,102780.6185031185,,,,,,,0.12929007594190078,,0.12929007594190078,0.12929007594190078,0.25858015188380157,191.76576727770393,,,,57742.30558272229,,,0.12929007594190078
1756728516,2025-09-01T12:08:36Z,TLM610,"16.84799,102.078339",16050,Descent,66,16.84799,102.078339,737,-5.08,12:08:36,3,2829,47.15,54803.459146217174,,,,124.65,0.0235,0.0445,0.0,0.044,,102916.67248292248,,,,,,,0.12945951669984518,,0.12945951669984518,0.12945951669984518,0.38837855009953554,192.15414582780346,,,,57741.9172041722,,,0.12945951669984518
1756728518,2025-09-01T12:08:38Z,TLM610,"16.849506,102.082123",16000,Descent,66,16.849506,102.082123,737,-7.62,12:08:38,2,2831,47.18333333333333,54914.85703196986,,,,124.65,0.0235,0.0445,0.0,0.044,,103052.72646272647,,,,,,,0.12962895745778957,,0.12962895745778957,0.12962895745778957,0.25925791491557915,192.41340374271903,,,,57741.65794625728,,,0.12962895745778957
1756728521,2025-09-01T12:08:41Z,TLM610,"16.851213,102.086136",15975,Descent,65,16.851213,102.086136,737,-2.54,12:08:41,3,2834,47.233333333333334,54970.624691690085,,,,124.65,0.0235,0.0445,0.0,0.044,,103120.75345262844,,,,,,,0.12971367783676177,,0.12971367783676177,0.12971367783676177,0.3891410335102853,192.80254477622933,,,,57741.26880522377,,,0.12971367783676177
1756728523,2025-09-01T12:08:43Z,TLM610,"16.852652,102.089409",15925,Descent,65,16.852652,102.089409,737,-7.62,12:08:43,2,2836,47.266666666666666,55082.2975889194,,,,124.65,0.0235,0.0445,0.0,0.044,,103256.80743243243,,,,,,,0.1298831185947062,,0.1298831185947062,0.1298831185947062,0.2597662371894124,193.06231101341874,,,,57741.00903898658,,,0.1298831185947062
1756728525,2025-09-01T12:08:45Z,TLM610,"16.854036,102.09259",15900,Descent,65,16.854036,102.09259,737,-3.81,12:08:45,2,2838,47.3,55138.20288410658,,,,124.65,0.0235,0.0445,0.0,0.044,,103324.83442233442,,,,,,,0.1299678389736784,,0.1299678389736784,0.1299678389736784,0.2599356779473568,193.3222466913661,,,,57740.74910330863,,,0.1299678389736784
1756728527,2025-09-01T12:08:47Z,TLM610,"16.855551,102.096031",15875,Descent,65,16.855551,102.096031,737,-3.81,12:08:47,2,2840,47.333333333333336,55194.15411548179,,,,124.65,0.0235,0.0445,0.0,0.044,,103392.86141223642,,,,,,,0.1300525593526506,,0.1300525593526506,0.1300525593526506,0.2601051187053012,193.5823518100714,,,,57740.488998189925,,,0.1300525593526506
1756728529,2025-09-01T12:08:49Z,TLM610,"16.85697,102.099136",15825,Descent,64,16.85697,102.099136,737,-7.62,12:08:49,2,2842,47.36666666666667,55306.19450229078,,,,124.65,0.0235,0.0445,0.0,0.044,,103528.9153920404,,,,,,,0.130222000110595,,0.130222000110595,0.130222000110595,0.26044400022119,193.84279581029259,,,,57740.22855418971,,,0.130222000110595
1756728561,2025-09-01T12:09:21Z,TLM610,"16.878473,102.147636",15300,Descent,65,16.878473,102.147636,737,-5.000625,12:09:21,32,2874,47.9,56493.77738624897,,,,124.65,0.0235,0.0445,0.0,0.044,,104957.48217998217,,,,,,,0.1320011280690113,,0.1320011280690113,0.1320011280690113,4.224036098208361,198.06683190850094,,,,57736.0045180915,,,0.1320011280690113
1756728591,2025-09-01T12:09:51Z,TLM610,"16.899864,102.194305",14800,Descent,64,16.899864,102.194305,737,-5.08,12:09:51,30,2904,48.4,57643.924246938084,,,,124.65,0.0235,0.0445,0.0,0.044,,106318.02197802198,,,,,,,0.13369553564845535,,0.13369553564845535,0.13369553564845535,4.010866069453661,202.0776979779546,,,,57731.99365202204,,,0.13369553564845535
1756728623,2025-09-01T12:10:23Z,TLM610,"16.92157,102.241112",14275,Descent,64,16.92157,102.241112,737,-5.000625,12:10:23,32,2936,48.93333333333333,58871.910393510436,,,,124.65,0.0235,0.0445,0.0,0.044,,107746.58876596375,,,,,,,0.13547466360687163,,0.13547466360687163,0.13547466360687163,4.335189235419892,206.41288721337452,,,,57727.658462786625,,,0.13547466360687163
1756728654,2025-09-01T12:10:54Z,TLM610,"16.943169,102.287758",13775,Descent,64,16.943169,102.287758,737,-4.916129032258064,12:10:54,31,2967,49.45,60061.03114409189,,,,124.65,0.0235,0.0445,0.0,0.044,,109107.12856400356,,,,,,,0.13716907118631572,,0.13716907118631572,0.13716907118631572,4.252241206775787,210.6651284201503,,,,57723.40622157985,,,0.13716907118631572
1756728684,2025-09-01T12:11:24Z,TLM610,"16.964024,102.333031",13250,Descent,64,16.964024,102.333031,737,-5.3340000000000005,12:11:24,30,2997,49.95,61330.46384143449,,,,124.65,0.0235,0.0445,0.0,0.044,,110535.69535194534,,,,,,,0.138948199144732,,0.138948199144732,0.138948199144732,4.16844597434196,214.83357439449225,,,,57719.23777560551,,,0.138948199144732
1756728716,2025-09-01T12:11:56Z,TLM610,"16.985415,102.379807",12750,Descent,64,16.985415,102.379807,737,-4.7625,12:11:56,32,3029,50.483333333333334,62559.56088661736,,,,124.65,0.0235,0.0445,0.0,0.044,,111896.23514998515,,,,,,,0.14064260672417608,,0.14064260672417608,0.14064260672417608,4.500563415173635,219.3341378096659,,,,57714.73721219033,,,0.14064260672417608
1756728747,2025-09-01T12:12:27Z,TLM610,"17.006416,102.426086",12175,Descent,64,17.006416,102.426086,737,-5.653548387096775,12:12:27,31,3060,51.0,63997.60152305982,,,,124.65,0.0235,0.0445,0.0,0.044,,113460.85591773092,,,,,,,0.14259117544053676,,0.14259117544053676,0.14259117544053676,4.420326438656639,223.75446424832253,,,,57710.31688575168,,,0.14259117544053676
1756728778,2025-09-01T12:12:58Z,TLM610,"17.026859,102.470558",11200,Descent,64,17.026859,102.470558,737,-9.586451612903225,12:12:58,31,3091,51.516666666666666,66497.12533266773,,,,124.65,0.0235,0.0445,0.0,0.044,,116113.90852390853,,,,,,,0.1458952702204527,,0.1458952702204527,0.1458952702204527,4.522753376834034,228.27721762515657,,,,57705.794132374846,,,0.1458952702204527
1756728791,2025-09-01T12:13:11Z,TLM610,"17.035414,102.489304",11025,Descent,64,17.035414,102.489304,737,-4.103076923076923,12:13:11,13,3104,51.733333333333334,66954.01000584473,,,,124.65,0.0235,0.0445,0.0,0.044,,116590.09745322245,,,,,,,0.14648831287325814,,0.14648831287325814,0.14648831287325814,1.9043480673523558,230.1815656925089,,,,57703.88978430749,,,0.14648831287325814
1756728805,2025-09-01T12:13:25Z,TLM610,"17.044039,102.508148",10900,Descent,64,17.044039,102.508148,737,-2.7214285714285715,12:13:25,14,3118,51.96666666666667,67281.90979668667,,,,124.65,0.0235,0.0445,0.0,0.044,,116930.2324027324,,,,,,,0.14691191476811916,,0.14691191476811916,0.14691191476811916,2.056766806753668,232.23833249926258,,,,57701.833017500736,,,0.14691191476811916
1756728818,2025-09-01T12:13:38Z,TLM610,"17.052191,102.525993",10825,Descent,64,17.052191,102.525993,737,-1.7584615384615385,12:13:38,13,3131,52.18333333333333,67479.27299302806,,,,124.65,0.0235,0.0445,0.0,0.044,,117134.31337243837,,,,,,,0.14716607590503578,,0.14716607590503578,0.14716607590503578,1.913158986765465,234.15149148602805,,,,57699.919858513975,,,0.14716607590503578
1756728831,2025-09-01T12:13:51Z,TLM610,"17.05991,102.54287",10650,Descent,64,17.05991,102.54287,737,-4.103076923076923,12:13:51,13,3144,52.4,67941.61064621717,,,,124.65,0.0235,0.0445,0.0,0.044,,117610.50230175229,,,,,,,0.14775911855784118,,0.14775911855784118,0.14775911855784118,1.9208685412519353,236.07236002727998,,,,57697.99898997272,,,0.14775911855784118
1756728844,2025-09-01T12:14:04Z,TLM610,"17.067362,102.559624",10475,Descent,65,17.067362,102.559624,737,-4.103076923076923,12:14:04,13,3157,52.61666666666667,68406.50999607878,,,,124.65,0.0235,0.0445,0.0,0.044,,118086.69123106623,,,,,,,0.14835216121064662,,0.14835216121064662,0.14835216121064662,1.928578095738406,238.0009381230184,,,,57696.07041187698,,,0.14835216121064662
1756728857,2025-09-01T12:14:17Z,TLM610,"17.074543,102.575432",10300,Descent,64,17.074543,102.575432,737,-4.103076923076923,12:14:17,13,3170,52.833333333333336,68873.98188717861,,,,124.65,0.0235,0.0445,0.0,0.044,,118562.88016038017,,,,,,,0.14894520386345206,,0.14894520386345206,0.14894520386345206,1.9362876502248767,239.93722577324326,,,,57694.13412422676,,,0.14894520386345206
1756728870,2025-09-01T12:14:30Z,TLM610,"17.081987,102.591774",10025,Descent,64,17.081987,102.591774,737,-6.447692307692308,12:14:30,13,3183,53.05,69613.80432771894,,,,124.65,0.0235,0.0445,0.0,0.044,,119311.17704930204,,,,,,,0.14987712803214628,,0.14987712803214628,0.14987712803214628,1.9484026644179018,241.88562843766115,,,,57692.18572156234,,,0.14987712803214628
1756728883,2025-09-01T12:14:43Z,TLM610,"17.089226,102.607574",9775,Descent,64,17.089226,102.607574,737,-5.861538461538462,12:14:43,13,3196,53.266666666666666,70291.94173038694,,,,124.65,0.0235,0.0445,0.0,0.044,,119991.44694832194,,,,,,,0.15072433182186834,,0.15072433182186834,0.15072433182186834,1.9594163136842884,243.84504475134545,,,,57690.22630524865,,,0.15072433182186834
1756728896,2025-09-01T12:14:56Z,TLM610,"17.096519,102.623543",9475,Descent,64,17.096519,102.623543,737,-7.033846153846154,12:14:56,13,3209,53.483333333333334,71112.75726762763,,,,124.65,0.0235,0.0445,0.0,0.044,,120807.77082714583,,,,,,,0.15174097636953476,,0.15174097636953476,0.15174097636953476,1.972632692803952,245.8176774441494,,,,57688.25367255585,,,0.15174097636953476
